Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
257.261816,1.772278,1.825072,0.468840,4.811986,11.805871,3.640915,0.294380,9.533836,6.193676,0.306103,9.178948,7.063496
148.817655,1.765781,1.458722,0.269407,7.477734,5.899187,3.541335,0.088229,6.933566,1.879621,0.524242,8.961812,5.650935
235.362622,1.759093,1.284864,1.642455,8.306949,12.267157,3.578903,0.086899,4.089904,6.799760,2.177470,9.161482,7.009363
169.198266,1.768593,1.252895,0.322350,3.665374,13.015038,3.685658,0.300837,1.425087,5.606807,0.363906,8.868812,8.447030
468.259628,1.772926,1.173422,0.900820,12.497765,9.572633,3.568949,0.727366,11.626752,9.420336,1.992691,9.179633,4.462361
216.301212,1.763075,1.200884,0.309404,9.462155,7.295676,3.678089,0.032138,6.775192,6.385383,1.175728,8.914183,7.720047
277.577634,1.780204,1.530742,1.234010,3.205629,7.669756,3.424544,0.659041,12.594683,1.691079,1.016552,9.018845,5.420503
188.341922,1.781199,1.658832,0.367683,7.121284,2.285839,3.526310,0.242890,6.740335,4.203951,0.823961,9.046419,10.598327
140.883235,1.776303,1.152951,0.496170,3.560013,1.656535,3.709065,0.483300,9.223714,1.324008,0.324733,8.930184,4.377714
151.650436,1.795509,1.160665,0.771319,7.231229,8.525684,3.468336,0.597076,5.537702,4.074115,0.433087,9.068833,3.286448
466.163615,1.774058,1.597092,1.152073,8.305018,6.632121,3.528963,0.812610,15.433345,4.702728,1.338278,8.997705,9.997323
158.803227,1.786379,1.082035,1.200555,7.804976,3.381123,3.465041,0.325777,2.108825,7.622269,0.276681,9.001177,4.800805
490.086136,1.774721,0.996707,0.641145,11.558234,19.513468,3.490762,0.094055,8.343485,6.349924,0.156268,9.023412,8.955248
498.067484,1.771169,1.197101,0.127208,11.372556,17.866790,3.614522,0.121238,8.962846,6.640370,1.176865,9.063704,12.300665
232.561016,1.775443,1.485967,0.763562,5.819069,10.700618,3.643094,0.452696,10.006036,5.982391,0.462583,9.008901,7.200838
238.408643,1.781220,1.071829,0.039934,9.769160,3.122181,3.337117,0.096861,4.217059,6.081320,0.168954,9.099973,10.226625
89.635514,1.777828,1.338300,0.090406,4.282733,2.556780,3.333983,0.936910,0.155817,2.570879,0.415508,9.046323,6.382555
178.928450,1.773581,1.227230,0.402466,3.806541,7.789671,3.840126,0.061741,8.865790,5.783098,0.803751,9.014120,7.647433
257.669072,1.763068,1.878561,0.734793,6.221975,9.133683,3.605843,0.734992,7.632971,0.615104,0.711582,8.903977,12.253266
347.122653,1.776066,1.390995,1.042147,9.264296,3.795995,3.480039,0.271143,11.435496,2.484043,1.024101,8.909913,11.048816
184.439413,1.775082,1.395494,0.197402,8.705084,0.940396,3.513016,0.604194,6.832101,8.670618,1.254662,9.114466,7.008836
230.115937,1.762561,1.501285,0.706125,6.654274,11.232526,3.572362,0.447183,8.949194,3.661395,0.609250,9.073535,4.393982
354.131744,1.778023,1.232191,0.900296,4.393792,2.880534,3.358986,0.200215,15.643974,2.078910,0.899653,9.050661,0.697727
271.270880,1.769363,1.710502,0.354797,5.859523,13.352908,3.578657,0.751969,10.878072,1.663566,1.274499,9.154368,6.883926
180.337983,1.782129,1.222500,0.599162,4.941761,9.466545,3.666074,0.328119,9.454928,4.091092,0.476174,9.053099,3.338890
255.426376,1.769862,1.080415,0.453853,9.549964,10.568063,3.350083,0.574301,8.478200,4.852156,1.200535,9.101195,7.763007
225.841525,1.769753,1.737149,0.254709,5.081983,13.401460,3.429818,0.678961,5.845031,6.532033,1.213483,8.986010,4.320449
255.110826,1.759157,1.002120,0.866993,5.956190,18.633469,3.619008,0.376137,4.917850,4.783261,0.077827,9.062550,4.463401
232.203770,1.769492,1.536710,0.142550,3.793897,10.978664,3.540661,0.458901,10.202549,8.044199,0.132183,9.029434,5.980797
431.270766,1.784021,1.144457,0.977850,7.736723,9.917596,3.608979,0.274049,15.248174,4.577267,0.626984,8.939769,9.345838
256.572884,1.766600,0.992617,0.657780,9.038705,9.045296,3.118757,0.290485,8.867874,6.806332,0.110070,9.021798,5.032369
283.588275,1.778442,0.852258,0.823995,7.198032,14.822603,3.634110,0.309096,6.062238,6.420920,0.691676,9.072048,10.907520
428.203849,1.773907,1.346224,0.248309,4.374112,16.817517,3.543743,0.512065,14.002917,2.813525,0.233047,9.042739,8.702007
161.894466,1.780055,1.675874,0.593302,5.766097,6.460618,3.551527,0.015514,4.470951,7.266139,0.371033,9.052017,9.428642
640.081603,1.781690,1.348301,0.781210,4.833845,10.114927,3.402393,0.123838,18.019769,3.027720,1.313033,8.875796,10.511194
144.003862,1.762314,0.978747,0.954005,5.049637,8.704603,3.549754,0.420674,6.413524,1.643874,0.472781,9.119739,6.264878
438.726364,1.773847,1.560481,0.798398,7.632876,7.181744,3.456905,0.930196,15.162454,7.406136,0.392479,9.093722,8.449750
273.646921,1.776856,1.020957,1.030105,5.574266,15.790308,3.582369,0.057195,7.430007,7.700931,1.853891,8.932533,7.639829
409.095112,1.767164,1.325798,0.223048,9.869184,7.743927,3.608274,0.349999,12.162142,6.614208,0.249637,9.078605,11.606859
382.227500,1.778810,1.625906,0.851093,8.748768,0.078990,3.709546,0.225589,13.591859,7.137334,1.381224,8.998391,8.416614
228.671859,1.773897,1.616505,0.227399,6.808161,13.845210,3.536149,0.079763,6.017973,4.469846,0.607268,9.030882,6.833121
364.756758,1.758736,1.280738,1.474572,10.399182,15.834988,3.479282,0.254308,4.488919,2.925650,1.100781,8.989021,11.396813
163.754946,1.759406,1.335761,0.099707,5.426897,0.061215,3.629183,0.699970,9.225328,4.153466,0.048071,9.096655,5.582335
245.743342,1.791327,1.737868,1.029494,9.734948,8.624407,3.752590,0.773881,6.166394,1.779429,0.258278,9.039789,6.885745
239.972117,1.774876,1.071542,1.055124,6.131901,10.116946,3.529370,0.118414,6.561345,4.404902,0.138373,9.065880,10.997698
344.389113,1.767841,1.363179,1.126749,6.347996,1.629074,3.361195,0.801936,14.136454,0.905256,0.500955,9.259234,8.776464
252.392403,1.773783,1.428582,1.222139,6.874678,1.218394,3.528899,0.981895,10.763146,7.344287,0.323913,8.952887,9.213571
219.603928,1.760364,1.184088,0.572539,6.960936,7.397715,3.597381,0.686022,10.176565,5.267758,0.106715,9.017126,9.229537
257.362417,1.786180,1.491664,1.136954,8.759397,11.796997,3.489126,0.061734,7.442051,5.319149,0.669581,9.097814,9.131352
315.002582,1.778999,1.056365,0.578015,8.594098,7.476626,3.522903,0.478438,7.093857,2.484954,1.218268,8.982581,13.380712
316.851595,1.771974,1.163604,0.640642,4.970527,18.634678,3.657299,0.080277,2.873221,7.400501,0.635131,8.978506,10.219123
284.539853,1.771951,1.220354,0.631735,6.542368,9.954862,3.567461,0.419900,11.245751,0.998594,0.967210,9.017677,8.182051
152.861533,1.759731,1.612823,0.726126,4.114695,6.575450,3.735654,0.066278,0.824827,6.015982,0.475127,8.889972,7.655538
173.053621,1.781590,1.103478,0.626679,5.225305,5.166195,3.705174,0.444978,6.153103,7.893092,0.872482,8.921201,8.418360
269.803342,1.779607,1.560194,0.684801,6.715280,13.693625,3.520132,0.321585,7.060197,4.817798,0.238919,9.080026,8.036888
148.145087,1.782033,1.369872,1.457229,6.524424,2.338655,3.535829,0.724274,5.364391,1.774840,1.170932,9.014396,3.754515
208.896343,1.780012,1.103787,1.567525,4.823164,0.753973,3.425943,0.747728,8.702394,3.119849,0.798910,8.931252,11.894912
314.971247,1.767589,1.162465,0.846856,5.635686,12.642067,3.536505,0.039865,12.177059,5.530431,0.403947,8.973039,6.305813
248.386703,1.768963,1.387209,1.140703,7.078817,10.024951,3.537025,0.415039,4.953173,8.136099,0.408563,9.062505,10.133176
181.980719,1.773311,1.518993,0.322921,6.355110,4.652240,3.704375,0.061122,7.410347,0.404657,1.347397,9.017555,9.154312
128.989856,1.766857,1.676272,0.440705,4.459674,6.357307,3.466707,0.163645,4.768145,5.140889,0.641299,9.065631,2.443158
335.587131,1.767775,1.331778,0.306522,7.628165,14.038228,3.559166,0.447486,6.902322,4.211602,1.169656,9.077101,13.297541
249.626255,1.780422,1.312174,1.342963,2.366486,8.191072,3.623299,0.611770,11.525694,4.316736,0.478394,9.024168,5.705164
190.591173,1.773645,1.375153,0.221801,6.812646,11.082660,3.780045,0.474609,4.983349,3.224898,1.207398,8.923849,6.977549
378.200094,1.779755,1.541106,0.891447,9.128108,12.067708,3.646280,0.122410,11.624803,4.045585,0.425676,8.911950,10.303737
298.458280,1.765041,1.147912,0.546702,6.650755,5.663555,3.706612,0.477670,11.868983,4.378635,0.672413,9.141558,8.428860
168.454611,1.770196,1.001020,1.435918,7.721316,5.801559,3.474718,0.537267,7.412350,1.585946,0.453530,9.146389,6.572315
166.965877,1.769984,1.099597,0.095502,4.553207,1.949003,3.670232,0.327609,5.946572,2.858535,0.469333,9.093688,8.269867
230.899656,1.783317,0.766898,0.072769,5.161331,4.346938,3.585859,0.076535,9.720705,6.315685,0.779534,9.119566,9.332700
272.374134,1.780337,1.362266,1.733413,8.362492,4.173416,3.446033,0.152382,7.085291,12.356997,0.036259,9.123342,11.538350
178.201961,1.764933,1.174738,1.232146,6.066420,8.130048,3.460928,0.451921,7.030490,5.482340,0.789658,8.963277,7.209942
210.784065,1.781618,1.403214,0.668649,5.726333,7.141944,3.494782,0.209465,4.655455,4.417471,0.227820,9.031692,10.872797
273.273730,1.782820,1.365213,1.395856,4.104739,7.350282,3.679167,0.468641,9.012307,3.853695,0.227352,9.011914,12.962278
169.544551,1.770598,1.697193,1.664083,7.540087,4.731216,3.284290,0.199543,5.539184,8.661344,0.578496,8.941519,6.734554
231.013203,1.773602,1.512256,1.494004,10.184713,9.369496,3.319035,0.782072,3.708711,4.086841,0.274302,9.137427,8.427336
244.833604,1.769702,1.250791,0.029172,7.929941,10.713238,3.659315,0.123066,7.922946,3.724029,0.032912,9.107464,9.348436
225.801001,1.776957,0.905614,0.041679,5.835049,10.966243,3.428518,0.359255,0.518264,7.535629,0.703787,9.038265,11.050715
241.778735,1.775341,0.698212,0.186542,9.517218,3.873365,3.488312,0.687338,8.049211,6.590913,0.174560,9.072745,6.984449
173.133619,1.778438,1.160756,0.127313,6.817926,10.839861,3.428392,0.112391,6.840254,1.327791,0.319198,9.062543,7.646250
199.159555,1.770828,1.263250,1.638595,4.228881,1.360837,3.326572,0.287268,2.392610,3.682460,1.297946,9.039862,10.939909
290.735193,1.776769,1.301650,1.094317,7.089322,8.581357,3.273280,0.604366,6.545635,2.465500,0.288039,9.013086,12.984937
333.717208,1.764660,1.490614,0.538929,7.545585,12.334207,3.421219,0.610666,11.986336,5.883827,0.693751,9.027214,3.693684
162.065098,1.770457,1.576674,1.041318,5.207484,1.148601,3.588930,0.339403,8.203283,8.252476,0.867162,8.997709,4.365084
421.497608,1.769900,1.619240,0.060491,5.709934,12.390737,3.549555,0.270910,15.043874,7.269192,0.051634,8.957890,4.310960
210.399112,1.766130,0.992278,1.197849,9.562766,9.046222,3.558563,0.405198,5.503081,3.507000,0.359357,8.993480,6.558353
182.536763,1.775488,1.186919,1.211892,8.270859,4.837898,3.620014,0.133755,7.324123,0.031377,1.062174,9.141186,6.219593
219.226427,1.783257,1.096335,1.270748,10.154891,5.061171,3.580927,0.237454,6.995778,2.130450,1.791609,9.050285,7.117675
156.520885,1.784240,1.143906,0.586470,6.535662,6.842154,3.603886,0.387264,5.458006,5.930725,0.838249,9.141313,4.938427
160.886915,1.785712,1.531096,1.561637,6.190876,5.732334,3.553305,0.862757,6.586168,0.514315,1.620152,9.034257,6.422106
179.648243,1.765459,1.569902,1.100217,4.340391,6.102307,3.550267,0.014619,6.050069,8.600391,0.318765,9.101211,8.661171
273.412412,1.774765,1.285556,1.104657,5.524392,5.682862,3.547047,0.318876,12.899218,5.150596,1.598277,9.013457,6.728100
528.031431,1.777392,1.124676,1.456339,9.674868,5.957416,3.620474,0.000037,14.807871,1.645903,0.226748,9.033215,11.670130
136.112039,1.782070,1.229296,0.580323,7.004317,0.261874,3.478933,0.621471,3.572531,2.796774,1.097364,8.966994,6.958304
218.767351,1.766024,1.541985,0.250458,3.767568,8.905541,3.566782,0.561305,9.849820,2.318293,1.519975,9.035346,10.205089
293.505771,1.775255,0.823527,1.576477,5.564580,13.419027,3.656520,0.261891,9.818917,7.458903,0.909255,9.037097,7.912366
172.505934,1.775452,1.337152,1.006366,8.505552,6.503737,3.531104,0.017075,6.017008,2.130335,1.160757,9.152763,6.464437
317.737710,1.771442,1.374421,0.781531,4.711509,1.802446,3.542104,0.673827,11.471776,7.108081,0.859910,8.952581,12.389562
152.791384,1.768306,1.628000,1.170648,0.324498,4.560976,3.473095,0.171114,7.101091,10.664995,0.750457,9.144015,6.478185
228.016015,1.769668,0.931536,0.041889,8.013040,4.946995,3.215027,0.091204,10.356538,8.059357,0.748496,9.030203,7.200433
152.699363,1.778068,1.643579,0.796138,4.257696,8.093457,3.621555,0.147702,6.638411,2.471251,0.093435,9.070082,7.453633
253.203882,1.785981,0.990933,1.036049,10.231761,1.414822,3.569904,0.393063,8.653523,3.104354,0.533964,9.102043,8.576015
205.597706,1.788035,1.335366,0.923553,7.051653,10.410702,3.757355,0.080257,1.176599,6.994173,0.193278,9.031838,8.630873
108.806839,1.775911,1.220834,1.887967,2.709567,2.341915,3.274176,0.581907,5.588255,2.051224,0.610258,9.005229,7.780278
248.774500,1.764996,1.388221,0.193604,5.649897,8.278817,3.574283,0.227782,11.299643,4.898203,0.862452,9.046240,3.679797
206.601554,1.772785,1.216652,0.315551,6.969619,4.261336,3.653693,0.013940,3.649593,7.450827,0.383117,9.074246,10.253545
138.620120,1.788203,1.022944,0.960638,4.775817,2.535483,3.587400,0.463750,6.127593,6.232325,1.102577,8.979480,7.469583
584.292930,1.759426,1.412147,0.474978,1.920787,16.390189,3.679423,0.481376,17.136070,7.268696,0.757172,9.038985,5.053270
234.192578,1.768198,1.755099,1.075905,3.315381,10.232528,3.493940,0.389743,7.804555,1.135395,0.950719,9.037012,10.548419
461.769939,1.776997,1.080249,0.389611,4.553530,14.247458,3.660741,0.264920,14.036264,3.199677,2.095185,9.016426,12.329226
504.873851,1.783649,1.452524,0.039029,7.119684,7.760350,3.410929,0.245759,16.444833,7.220649,0.673475,8.951124,7.826088
160.373658,1.790768,1.466149,1.062041,2.600318,3.617504,3.436385,0.180960,6.650073,4.451886,0.881865,8.947300,7.145625
232.214022,1.758510,1.408006,0.835257,8.545371,7.166841,3.468415,0.327022,4.093639,3.905466,1.341097,9.103493,11.345085
271.970689,1.780237,1.388963,1.069922,8.667814,12.993898,3.329358,0.014141,7.898194,7.111349,0.225580,9.022885,7.578712
308.888708,1.774524,0.609673,0.483935,5.157186,14.469862,3.556154,0.128296,11.745838,8.712240,1.371210,9.099298,5.778349
171.950715,1.764981,1.813328,0.803649,2.582325,13.082295,3.732478,0.262156,6.784681,3.164982,0.395484,9.020388,6.717445
185.309592,1.773623,1.640632,1.135832,4.593602,10.794506,3.614330,0.415856,3.441667,8.491647,0.378904,9.102042,7.347434
195.556611,1.772995,1.237492,0.049096,7.763547,10.081123,3.693698,0.136224,4.935091,4.754222,0.690303,8.886508,8.124822
584.060445,1.769807,1.343883,0.408263,2.070177,9.892355,3.347596,0.842750,17.849159,4.533447,0.288479,9.057824,8.695596
152.969315,1.768921,1.203766,1.402859,5.306630,8.968973,3.447478,0.193321,5.765783,0.903901,1.401673,8.938578,8.224084
227.577887,1.784244,1.154812,0.273864,5.324513,16.626513,3.737305,0.449365,5.101149,4.824211,2.346742,9.034696,5.405508
220.308610,1.770133,1.138403,0.813358,7.551266,6.847206,3.382827,0.680118,8.714988,0.662836,0.884611,9.006019,9.795463
261.738765,1.772276,0.809896,0.450811,4.683989,3.515878,3.556743,0.287882,11.202444,8.903236,0.259215,9.031780,9.392878
172.430818,1.780825,1.388538,0.930309,5.883929,10.150459,3.536151,0.543657,4.944085,5.458691,1.267081,9.075476,6.357871
242.300234,1.763194,1.446650,0.214676,5.440232,10.401024,3.517657,1.227575,10.339369,4.637093,1.508748,9.143301,6.886418
318.620372,1.778486,0.994517,1.214810,8.775111,8.758843,3.709327,0.509600,12.047170,4.271757,0.554243,8.951534,7.335561
255.752753,1.776191,1.748718,0.871095,7.081156,10.716565,3.508023,0.318254,7.121328,5.052429,0.548426,8.962800,10.903214
272.976118,1.782997,1.441504,0.653023,8.224563,11.667362,3.685165,0.235165,5.589183,1.587511,1.810806,9.068958,12.421359
207.489532,1.779452,1.004426,0.641481,6.300002,4.521138,3.655410,0.255166,7.078379,8.881892,0.631240,8.983720,9.676997
236.042749,1.788648,1.477399,0.078576,3.379651,13.558656,3.624527,0.049677,8.583059,3.631892,0.777036,9.060159,9.392096
337.561179,1.755446,0.710065,0.435791,4.964329,1.106635,3.547585,0.394773,12.321307,8.957876,0.122678,8.979385,11.176194
366.759329,1.785058,1.349539,0.263785,11.632619,13.260915,3.502261,0.510057,0.220229,6.378662,1.246176,8.987381,11.148697
260.883296,1.789356,1.447755,1.607455,6.832461,10.223443,3.648093,0.281558,10.184348,6.299560,0.682955,8.917474,6.797695
235.542312,1.778273,0.798157,0.637809,6.461298,12.293399,3.658707,0.647257,8.450993,6.294708,0.478113,8.918616,6.677502
281.064493,1.766601,1.433641,1.417892,5.318422,5.120991,3.454068,0.519736,10.242342,6.046701,0.420306,9.001491,12.172399
219.047911,1.774866,1.185162,0.442029,4.790831,6.955572,3.564823,0.423880,10.065430,6.066101,1.884244,9.128322,5.399366
241.860070,1.776346,1.363627,0.796670,5.655035,11.734855,3.424101,0.227602,8.710296,2.507855,1.125398,9.177734,9.489049
216.122902,1.772415,0.704346,1.079664,3.386843,9.011006,3.632274,0.070965,8.381898,6.144642,1.422884,8.980524,11.160917
329.927571,1.768833,1.375660,0.921649,5.654961,13.613853,3.531578,0.853350,4.844381,6.835862,0.363190,9.053660,13.695595
177.155715,1.791222,1.202640,0.876521,4.335488,7.231598,3.589739,0.351078,7.588745,4.394864,0.787340,8.935889,6.609068
176.183586,1.774460,1.294170,1.109412,2.198984,10.974231,3.657583,0.626271,4.385789,5.689680,1.190363,9.073733,9.043586
351.638668,1.784398,1.293688,0.178543,8.711846,12.109676,3.472854,0.275038,12.930201,6.506028,0.896593,9.182043,5.892757
266.902867,1.774270,0.729189,0.724766,6.996320,6.895502,3.615055,0.039534,10.356432,8.120322,0.340006,8.958559,7.903957
175.668922,1.756325,1.270383,0.531476,5.561911,6.554649,3.526821,0.927677,10.199630,3.009225,0.209642,9.053498,6.795239
160.593017,1.766972,1.222450,0.302128,6.606760,8.466911,3.823819,0.410363,7.641962,4.192383,0.778796,8.872890,3.203256
193.622409,1.784678,1.437276,0.842234,6.310234,0.814746,3.600011,0.544071,9.017410,5.555553,0.369606,9.035378,6.785237
408.800698,1.766657,1.056630,0.781506,7.202244,4.704933,3.503136,0.227480,14.617966,7.673520,1.572801,8.992810,7.416538
163.605569,1.770878,1.475397,1.784525,5.974350,6.276072,3.696396,0.082704,4.317869,3.363861,0.272014,9.127294,8.295249
212.949047,1.772323,1.354527,1.105423,4.747473,2.904240,3.415762,0.597705,10.654313,2.199230,0.517004,9.027271,8.815510
283.674919,1.774133,1.616069,1.275362,7.000179,0.097039,3.545638,0.422344,9.200947,4.599884,0.088741,9.127276,12.369561
231.476826,1.775051,1.377088,1.189275,7.703433,12.443661,3.620012,0.616950,2.458300,4.155054,0.855160,8.988801,11.380215
564.193505,1.766650,1.598355,1.327872,4.812874,20.769946,3.623115,0.422802,15.601734,5.648589,0.385813,9.016828,7.150773
248.727048,1.771733,1.417340,0.527374,7.057438,12.546550,3.370217,0.021942,9.707585,6.061188,0.630678,9.142781,5.760256
184.177442,1.781572,1.244994,0.386200,8.173287,1.313349,3.521566,0.230551,1.347982,2.354449,0.518845,9.082118,10.904591
428.347718,1.767538,0.976904,0.909044,4.621264,13.642475,3.402499,0.118736,15.062862,5.730675,1.479760,8.860258,8.111445
132.912258,1.789208,1.708120,0.373269,4.794604,6.083866,3.329636,0.036065,7.467963,2.501610,0.920524,9.083557,7.507063
592.382055,1.788138,1.809151,0.916000,10.339381,7.375009,3.512532,0.316357,16.760013,6.644016,0.449116,8.976760,8.079384
196.449365,1.769098,1.249299,1.487666,5.160937,8.218462,3.479878,0.375304,10.541620,2.486009,0.842448,9.078150,5.699334
180.515707,1.763807,1.200014,0.528190,6.556218,9.684478,3.521091,0.332756,5.631644,7.634411,1.038816,8.926200,7.271656
205.067216,1.773525,1.548290,0.072487,5.511130,8.975185,3.596413,0.219246,4.228804,3.880731,0.621121,9.071330,12.044039
184.551374,1.782436,0.957480,0.409974,6.170958,8.663524,3.548136,0.623097,4.380156,3.410274,0.891321,9.140008,9.547959
362.957468,1.774565,1.053320,0.240192,3.139873,12.750895,3.519222,0.067326,13.542361,4.759557,1.840463,9.178958,7.348538
354.339487,1.771444,0.937138,0.411199,7.291816,9.101801,3.560994,0.691845,14.255814,9.273229,1.104242,8.902411,5.617115
383.058868,1.762477,0.856272,0.736293,5.137680,14.080931,3.363872,0.091913,14.184894,8.497017,1.432392,9.078101,0.579940
344.695375,1.771678,1.440232,1.135294,8.483228,6.637969,3.286230,0.326452,12.923037,7.048242,0.558535,9.093153,4.565326
202.886080,1.776917,0.987785,0.067381,6.282143,9.516463,3.466972,0.173304,4.913958,1.983223,0.796565,8.848857,9.761942
208.550053,1.774713,1.178037,0.784367,5.134791,7.992311,3.334797,0.108082,8.468675,9.440821,0.560704,9.000206,6.136184
229.529595,1.774978,0.946635,1.060904,7.754097,6.824160,3.440431,0.184812,10.137440,0.481759,0.737886,8.879758,7.617126
351.190790,1.774746,1.430614,1.256528,2.410242,11.267202,3.471524,0.322072,12.183201,6.339347,0.794964,8.971200,11.017923
307.052923,1.781237,1.186911,0.348996,10.962204,8.291510,3.475468,0.200493,7.662065,4.046312,0.052628,8.948684,6.416435
392.587213,1.766208,1.122720,1.390235,9.873201,14.465032,3.440311,0.779467,11.262981,11.805935,0.687304,8.927223,3.391260
388.257509,1.775135,1.459973,1.184206,10.080659,10.958621,3.453289,0.361604,8.605505,4.859095,0.928661,9.125772,13.435952
163.857851,1.789101,1.259972,1.037751,5.608626,5.079888,3.395391,0.331154,7.659862,6.841899,0.349290,9.023319,5.899465
386.213842,1.774882,1.295946,1.005650,5.179126,5.004049,3.562355,0.045388,14.519112,3.655187,1.399850,8.971479,7.722106
471.981315,1.761601,1.256239,0.873452,10.229283,13.944357,3.641093,0.353411,12.514990,2.233868,0.436978,8.906013,11.490888
211.173819,1.775709,1.888733,0.649416,8.850039,10.273997,3.735783,0.635845,5.388400,5.430725,1.600451,9.080365,4.524610
244.760338,1.762028,1.228981,0.148429,5.844362,13.976164,3.807405,0.505120,9.984942,3.825891,2.016273,9.083163,2.679532
176.587573,1.773674,1.376141,0.094968,5.343240,12.192689,3.678752,0.203524,4.287780,2.179189,0.056607,9.118171,9.575092
301.415938,1.770256,0.892820,0.410578,5.969880,11.083006,3.455745,0.427440,12.166515,6.600549,0.554787,8.910501,8.370593
