,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
72,144.003862,1.762314,0.9787469999999999,0.9540049999999999,5.049637000000001,,3.549754,0.420674,6.413524,,0.47278100000000006,9.119739,6.2648779999999995
73,438.726364,,1.560481,0.7983979999999999,7.6328759999999996,,,0.9301959999999999,15.162454,7.406136,0.392479,9.093722,8.44975
74,273.646921,1.7768560000000002,1.020957,1.0301049999999998,5.574266000000001,15.790308,,0.057195,7.430007000000001,7.700931,1.853891,8.932533,7.639829
75,409.09511200000003,1.767164,1.325798,0.223048,9.869183999999999,7.743927,3.6082739999999998,0.349999,12.162142,6.6142080000000005,0.249637,9.078605,11.606859
76,382.2275,1.7788099999999998,1.6259059999999999,0.851093,8.748768,0.07899,3.709546,0.22558899999999998,13.591859,7.137334,1.381224,8.998391,
77,228.67185899999998,1.773897,1.6165049999999999,0.227399,6.808161,13.84521,3.536149,0.079763,6.0179730000000005,4.4698459999999995,0.607268,9.030882,6.833121
78,364.756758,1.758736,1.280738,1.474572,10.399182000000001,15.834988000000001,,0.254308,4.488919,2.92565,1.100781,8.989021000000001,11.396813
79,163.754946,1.759406,1.335761,0.099707,5.426897,0.061215,3.6291830000000003,0.69997,9.225328,4.153466000000001,0.048070999999999996,9.096655,5.582335
80,245.74334199999998,1.7913270000000001,1.737868,1.0294940000000001,9.734948,8.624407000000001,3.75259,0.773881,6.166394,1.7794290000000001,0.258278,9.039789,6.885745
81,239.972117,1.774876,1.071542,1.055124,6.131901,,3.5293699999999997,0.118414,6.561344999999999,4.404902,0.138373,9.06588,10.997698
82,344.389113,1.767841,1.3631790000000001,1.126749,6.347996,1.629074,3.3611949999999995,0.801936,14.136454,0.905256,0.500955,,8.776464
83,252.39240299999997,1.773783,1.428582,1.2221389999999999,6.874678,1.218394,3.528899,,,7.344287,0.323913,8.952886999999999,9.213571
84,219.60392799999997,1.760364,1.184088,0.572539,6.960936,7.397715,3.597381,0.686022,10.176565,5.267758000000001,,9.017126,9.229536999999999
85,257.362417,1.7861799999999999,1.4916639999999999,1.136954,8.759397,11.796997,3.489126,0.061734000000000004,7.442050999999999,5.3191489999999995,0.6695810000000001,9.097814,9.131352
86,315.00258199999996,1.7789990000000002,1.056365,0.578015,8.594097999999999,7.4766259999999996,3.522903,0.47843800000000003,7.093857000000001,2.484954,,8.982581,13.380711999999999
87,316.85159500000003,1.7719740000000002,1.163604,0.640642,,18.634678,,0.080277,2.873221,7.400500999999999,,8.978506,10.219123
88,284.539853,,1.2203540000000002,0.631735,6.542368,9.954862,,0.4199,11.245751,0.9985940000000001,,9.017677,8.182051
89,152.861533,1.7597310000000002,1.612823,0.726126,4.114694999999999,6.57545,3.7356540000000003,0.066278,0.8248270000000001,6.015982,0.475127,8.889972,
90,173.053621,1.7815900000000002,1.103478,0.626679,5.2253050000000005,5.166195,3.705174,0.444978,6.153103,,0.872482,8.921201,
91,269.803342,1.779607,1.560194,0.684801,6.71528,13.693625,3.520132,0.321585,7.0601970000000005,4.817798000000001,0.238919,9.080026,8.036888000000001
92,148.14508700000002,1.7820330000000002,1.369872,1.457229,6.524424,,3.535829,0.724274,5.364391,,1.1709319999999999,,3.754515
93,208.896343,1.780012,,1.567525,4.823164,0.753973,3.425943,,8.702394,,0.79891,8.931252,11.894912
94,314.971247,1.7675889999999999,1.1624649999999999,0.8468559999999999,5.635686,12.642066999999999,3.5365050000000005,0.039865,12.177059,5.530431,0.403947,8.973039,
95,248.38670299999998,1.768963,1.387209,1.140703,7.078817,10.024951,3.537025,0.41503900000000005,4.9531730000000005,8.136099,,9.062505,10.133175999999999
96,181.980719,1.773311,1.518993,0.322921,6.35511,4.65224,3.704375,0.061122,7.410347,0.404657,,9.017555,9.154312
97,128.989856,1.766857,,0.440705,4.459674,6.357307,3.466707,0.163645,4.768145,5.140889,0.641299,,2.4431580000000004
98,335.587131,1.767775,1.3317780000000001,0.30652199999999996,7.628164999999999,14.038228,3.5591660000000003,,6.902322,4.211602,1.169656,9.077100999999999,13.297541
99,249.626255,1.7804220000000002,1.312174,1.342963,2.366486,8.191072,3.623299,0.61177,11.525694,4.316736,0.478394,9.024168,5.705164
100,190.591173,1.7736450000000001,1.375153,0.22180100000000003,6.812646000000001,11.08266,3.780045,0.474609,4.983349,,1.207398,,6.977549000000001
101,378.200094,1.779755,1.5411059999999999,0.891447,9.128108000000001,12.067708,,0.12240999999999999,,4.045585,0.425676,,10.303737
102,298.45828,1.765041,1.147912,0.546702,6.650755,5.663555000000001,3.7066120000000002,0.47767,11.868983,4.378635,0.672413,,8.42886
103,168.454611,1.7701959999999999,1.00102,1.435918,7.721316000000001,5.801558999999999,3.474718,0.537267,7.41235,1.5859459999999999,0.45353000000000004,9.146389,6.572315
104,166.965877,1.769984,1.099597,0.095502,4.553207,1.9490029999999998,3.670232,0.32760900000000004,5.946572,2.858535,0.469333,9.093688,8.269867
105,230.899656,1.7833169999999998,0.766898,0.072769,5.161331,4.346938,3.5858589999999997,,9.720705,6.315685,0.7795340000000001,9.119566,9.3327
106,272.37413399999997,1.7803369999999998,1.362266,1.733413,8.362492,,3.4460330000000003,0.152382,7.085291000000001,12.356997,0.036259,9.123342,11.53835
107,178.201961,1.764933,1.1747379999999998,1.232146,6.06642,8.130048,3.460928,,7.0304899999999995,5.48234,0.789658,8.963277,7.209942
108,210.784065,1.781618,1.403214,0.6686489999999999,5.726333,7.1419440000000005,3.494782,0.209465,4.655455,4.417471,0.22782,9.031692,10.872797
109,273.27373,,1.365213,1.395856,4.104739,7.350282000000001,3.6791669999999996,,9.012307,3.8536949999999996,0.227352,,12.962278
110,169.544551,1.770598,1.697193,1.6640830000000002,7.540087,4.731216000000001,3.28429,0.199543,5.539184,8.661344,0.578496,8.941519,6.734553999999999
111,231.01320299999998,1.7736020000000001,1.512256,1.494004,,9.369496,3.319035,,3.708711,4.086841000000001,0.274302,9.137427,8.427336
112,244.833604,1.769702,1.250791,0.029172000000000003,7.929941,,3.6593150000000003,0.12306600000000001,7.9229460000000005,3.7240290000000003,0.032912000000000004,9.107464,9.348436
113,225.80100099999999,1.776957,0.9056139999999999,0.041679,5.835049,10.966242999999999,3.428518,0.359255,0.5182640000000001,7.535628999999999,,9.038264999999999,11.050715
114,241.778735,1.775341,0.6982119999999999,,9.517218,3.873365,3.488312,0.687338,8.049211,6.5909130000000005,0.17456,,6.984449000000001
115,173.13361899999998,1.7784380000000002,1.160756,0.127313,6.817925999999999,10.839861,3.4283919999999997,0.112391,6.840253999999999,1.327791,0.319198,9.062543,7.64625
116,199.159555,1.7708279999999998,1.26325,1.638595,,1.360837,3.326572,0.28726799999999997,2.39261,3.68246,1.2979459999999998,9.039862,10.939909
117,290.73519300000004,1.7767689999999998,1.30165,1.094317,7.089322,8.581357,3.2732799999999997,0.604366,,2.4655,0.288039,9.013086,12.984937
118,333.717208,1.76466,1.4906139999999999,0.538929,7.545585000000001,12.334207000000001,3.4212190000000002,0.6106659999999999,11.986336,5.883826999999999,0.693751,9.027214,3.6936839999999997
119,162.065098,1.770457,1.576674,1.041318,5.207484,1.148601,3.5889300000000004,0.339403,8.203283,8.252476,0.8671620000000001,8.997709,
120,421.497608,1.7699,1.61924,,5.709934,12.390737,3.5495550000000002,0.27091,15.043873999999999,7.269191999999999,0.051634000000000006,8.957889999999999,4.31096
121,210.399112,1.76613,0.9922780000000001,1.197849,9.562766,9.046222,3.558563,0.405198,5.503081,3.507,0.35935700000000004,8.99348,6.558353
122,182.53676299999998,1.7754880000000002,1.186919,1.211892,8.270859,4.837898,3.620014,0.13375499999999999,7.324122999999999,0.031376999999999995,1.062174,9.141186,6.219593
123,219.226427,,1.096335,1.270748,10.154891000000001,5.061171,3.5809269999999995,0.237454,6.995778,2.13045,1.791609,9.050285,
124,156.52088500000002,1.78424,1.1439059999999999,0.5864699999999999,6.535662,6.842153999999999,3.603886,0.387264,5.458006,5.930725,0.838249,9.141313,4.938427
125,160.886915,1.785712,1.531096,,6.190876,5.732334,3.5533050000000004,0.862757,6.586167999999999,0.514315,1.620152,9.034257,6.422105999999999
126,179.64824299999998,1.7654590000000001,1.5699020000000001,1.100217,4.340391,6.102307,,0.014619,6.050069000000001,8.600391,,9.101211,8.661171000000001
127,273.412412,1.7747650000000001,1.285556,1.104657,5.524392,5.682862,3.547047,0.31887600000000005,12.899218,5.150596,1.598277,9.013457,6.7281
128,528.031431,1.7773919999999999,1.124676,1.456339,9.674868,5.957416,3.6204739999999997,3.7e-05,14.807870999999999,,0.226748,9.033215,11.67013
129,136.11203899999998,1.78207,1.229296,0.5803229999999999,7.0043169999999995,0.261874,3.478933,0.621471,3.5725309999999997,2.796774,1.097364,8.966994,6.958303999999999
130,218.767351,1.7660240000000003,,,3.7675680000000003,8.905541,3.566782,0.561305,9.84982,2.318293,1.519975,9.035346,10.205089
131,293.505771,1.775255,0.823527,1.5764770000000001,5.56458,13.419027,3.6565199999999995,0.261891,9.818916999999999,7.458903,0.9092549999999999,9.037097,
132,172.505934,1.775452,1.3371520000000001,1.006366,8.505552,6.503737,3.531104,0.017075,6.017008000000001,2.1303349999999996,1.160757,9.152763,6.464437
133,317.73771,1.7714419999999997,1.374421,,4.7115089999999995,1.802446,3.542104,0.6738270000000001,,7.108080999999999,0.8599100000000001,8.952581,12.389562
134,152.79138400000002,1.7683060000000002,1.628,1.170648,0.324498,4.560976,3.473095,0.17111400000000002,7.101091,10.664995,0.7504569999999999,9.144015,6.478185
135,228.01601499999998,1.769668,0.931536,0.041888999999999996,,4.946994999999999,3.215027,0.091204,10.356538,8.059357,0.748496,,7.200433
136,152.69936299999998,,1.6435790000000001,0.796138,4.257696,8.093457,3.6215550000000003,0.147702,6.638411,2.4712509999999996,,9.070082000000001,7.453633
137,253.203882,1.785981,,1.036049,10.231761,1.414822,3.569904,0.393063,8.653523,3.1043540000000003,0.533964,9.102043,8.576015
138,205.59770600000002,,1.335366,0.9235530000000001,7.051653,10.410702,3.7573550000000004,0.08025700000000001,1.176599,6.994173,0.193278,9.031838,8.630873
139,108.806839,1.775911,1.220834,1.8879669999999997,2.709567,,3.2741759999999998,,5.588255,,0.610258,9.005229,7.780278
140,248.7745,1.764996,1.388221,0.193604,5.649897,8.278817,3.5742830000000003,0.227782,11.299643,,0.862452,9.04624,3.679797
141,206.601554,1.7727849999999998,1.216652,0.315551,6.969619000000001,4.261336,3.653693,0.013940000000000001,3.649593,7.450827,0.383117,9.074246,10.253544999999999
142,138.62012,1.788203,1.022944,0.9606379999999999,4.775817,2.535483,3.5874,0.46375,6.127593,6.232325,1.1025770000000001,8.97948,7.469583
143,584.29293,,1.412147,0.47497799999999996,1.9207869999999998,16.390189000000003,3.6794230000000003,0.481376,17.13607,,0.7571720000000001,9.038985,5.0532699999999995
144,234.19257799999997,1.768198,1.7550990000000002,,3.315381,,3.4939400000000003,0.389743,7.804555000000001,1.1353950000000002,0.9507190000000001,9.037011999999999,10.548419
145,461.76993899999997,1.7769970000000002,1.080249,0.389611,,14.247457999999998,3.6607410000000002,0.26492,14.036264000000001,3.199677,2.095185,9.016426,12.329226
146,504.873851,1.7836490000000003,,0.039029,7.1196839999999995,7.76035,3.410929,0.245759,16.444833,7.220649000000001,,8.951124,7.826088
147,160.373658,1.7907680000000001,1.466149,1.062041,2.600318,3.6175040000000003,3.436385,0.18095999999999998,6.650073,4.451886,0.881865,8.9473,7.145625
148,232.21402200000003,1.7585099999999998,1.4080059999999999,0.8352569999999999,8.545371000000001,7.166841000000001,3.4684150000000002,0.327022,,3.9054660000000005,1.341097,9.103492999999999,11.345085000000001
149,271.970689,1.7802369999999998,1.388963,1.069922,8.667814,12.993898,3.329358,0.014140999999999999,7.898194,7.111349000000001,0.22558000000000003,9.022885,7.5787119999999994
150,308.888708,1.7745240000000002,0.6096729999999999,0.48393500000000006,5.157186,14.469862,3.5561540000000003,0.128296,,8.71224,1.37121,9.099298,5.7783489999999995
151,171.950715,1.7649810000000001,1.8133279999999998,0.803649,2.582325,13.082295,3.732478,,,3.164982,0.395484,9.020388,6.717445
152,185.30959199999998,1.773623,1.6406319999999999,1.135832,4.593602,10.794506,,0.41585600000000006,3.441667,8.491647,0.378904,9.102041999999999,7.347434
153,195.556611,1.772995,1.237492,0.049096,7.763547,10.081123,3.6936980000000004,0.136224,4.935091000000001,4.754222,0.690303,8.886508000000001,8.124822
154,584.0604450000001,1.769807,1.343883,0.408263,2.070177,9.892355,3.347596,0.84275,17.849159,4.533447,0.288479,9.057824,8.695596
155,152.969315,1.768921,1.203766,1.402859,,8.968973,3.447478,0.193321,5.765783,,,,8.224084
156,227.577887,1.784244,1.1548120000000002,0.273864,5.324513,16.626513,3.737305,0.44936499999999996,5.1011489999999995,4.824211,,,5.405508
157,220.30861000000002,1.7701330000000002,1.138403,0.813358,7.551266,6.847206,3.382827,0.680118,8.714988,0.662836,0.884611,9.006019,9.795463
158,261.738765,1.7722759999999997,0.809896,0.45081099999999996,4.6839889999999995,3.515878,3.556743,0.287882,11.202444,8.903236,0.25921500000000003,9.03178,9.392878
159,172.430818,1.780825,1.3885379999999998,0.930309,5.883929,10.150459,3.5361510000000003,0.543657,4.944085,5.458691,1.267081,9.075476,6.357871
160,242.300234,1.763194,1.44665,0.21467600000000003,5.440232,10.401024000000001,3.517657,1.227575,10.339369,4.637093,1.508748,9.143301,6.886417999999999
161,318.62037200000003,1.778486,0.994517,1.21481,8.775111,8.758842999999999,3.7093269999999996,0.5096,12.04717,4.271757,0.554243,8.951533999999999,7.335561
162,255.75275299999998,1.776191,,0.8710950000000001,7.081156,10.716565,3.508023,0.318254,7.121328,5.052429,0.548426,,10.903214
163,272.97611800000004,1.7829970000000002,1.4415040000000001,0.6530229999999999,8.224563,11.667361999999999,3.685165,0.235165,5.589183,1.5875110000000001,1.8108060000000001,9.068958,12.421358999999999
164,207.489532,1.779452,1.004426,0.6414810000000001,6.300002,4.521138,3.65541,0.255166,7.078378999999999,8.881892,0.6312399999999999,8.98372,9.676997
165,236.04274900000001,1.788648,,0.078576,,13.558656,3.6245269999999996,0.049677,8.583059,3.6318919999999997,0.777036,9.060159,9.392096
166,337.561179,1.7554459999999998,,0.435791,4.964329,1.106635,3.5475849999999998,0.394773,12.321307000000001,8.957875999999999,0.122678,8.979385,11.176194
167,366.759329,1.7850580000000003,1.349539,0.263785,11.632619,13.260914999999999,3.502261,0.510057,0.220229,6.378662,1.246176,8.987381,11.148697
168,260.883296,1.7893560000000002,1.447755,1.6074549999999999,6.832461,,3.648093,0.281558,10.184348,6.29956,0.682955,8.917474,6.797695
169,235.542312,1.778273,0.798157,,6.461298,12.293399,3.658707,0.647257,,,0.478113,8.918616,
170,281.064493,1.7666009999999999,1.433641,1.417892,5.318422,5.120991,3.454068,0.519736,,6.0467010000000005,0.420306,9.001491,12.172399
171,219.047911,1.774866,1.185162,0.442029,4.790831,6.955572,3.5648230000000005,,10.065430000000001,6.066101000000001,1.8842439999999998,9.128322,5.3993660000000006
172,241.86007,,1.3636270000000001,0.79667,5.655035,11.734855,3.4241010000000003,0.227602,8.710296000000001,2.5078549999999997,1.125398,,9.489049000000001
173,216.122902,1.772415,,1.079664,3.386843,,3.632274,0.070965,8.381898,,,8.980524,11.160917
174,329.927571,,,0.9216489999999999,5.654961,13.613853,3.5315779999999997,0.85335,4.844380999999999,6.835862,,9.05366,13.695595
175,177.155715,1.791222,1.20264,0.8765209999999999,4.335488,7.231598,3.589739,0.351078,7.588744999999999,4.394864,,8.935889,6.609068
176,176.18358600000002,1.77446,,1.109412,2.198984,10.974231,3.6575830000000003,0.626271,,5.68968,1.1903629999999998,9.073733,9.043586
177,351.638668,1.784398,1.293688,0.178543,8.711846000000001,,3.472854,0.275038,12.930201,6.506028,0.8965930000000001,9.182043,5.892757
178,266.902867,,0.7291890000000001,0.724766,6.99632,6.8955020000000005,3.6150550000000004,0.039534,,8.120322,0.340006,8.958559,7.903957000000001
179,175.668922,1.756325,1.270383,0.5314760000000001,5.561911,6.554649,3.526821,0.9276770000000001,10.19963,3.009225,0.209642,9.053498,
180,160.593017,1.7669720000000002,1.22245,0.302128,,8.466911,3.8238190000000003,0.41036300000000003,7.6419619999999995,4.192383,0.778796,8.87289,3.203256
181,193.622409,1.784678,1.437276,0.842234,6.3102339999999995,0.814746,3.600011,0.544071,,5.555553,0.369606,9.035378,6.7852369999999995
182,408.800698,1.766657,1.05663,0.781506,7.202244,4.7049330000000005,,,14.617966000000001,7.67352,,8.99281,7.416538
183,163.605569,1.770878,1.4753969999999998,1.784525,5.97435,6.276072,3.696396,0.082704,,3.363861,0.272014,9.127294000000001,
184,212.949047,1.7723229999999999,1.354527,1.105423,4.747473,2.90424,3.4157620000000004,0.597705,10.654313,2.19923,0.517004,9.027271,8.81551
185,283.674919,1.7741330000000002,1.616069,1.275362,7.000178999999999,0.097039,3.545638,0.42234399999999994,9.200947,4.599883999999999,0.088741,9.127276,12.369561000000001
186,231.476826,1.775051,1.3770879999999999,1.189275,7.703433,12.443661,3.6200120000000005,0.61695,2.4583,4.155054,0.85516,8.988800999999999,11.380215
187,564.193505,1.76665,1.598355,1.327872,4.812874,20.769946,3.6231150000000003,0.42280200000000007,15.601734,,0.385813,9.016828,7.150772999999999
